contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1  ,1Gram Cos Sim Step2 ,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
3,EL PASO ELECTRIC CO,31978,10-K,2/28/2011,https://www.sec.gov/Archives/edgar/data/31978/000119312511049952/dex104203.htm , ,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",100 MW of energy,,8,-40.2,20,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EL PASO ELECTRIC CO,31978,10-Q,8/8/2011,https://www.sec.gov/Archives/edgar/data/31978/000119312511212664/dex1004.htm ,,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",100 MW of energy,,8,-31.74,24,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EL PASO ELECTRIC CO,31978,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/31978/000003197815000019/eeex_1042-052014123110k.htm ,,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",125 MW of energy,,8,-23.28,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041064962,0.061778385,0.045173102,0.049700697,0.039854113,0.04999875,0.02046874,0.057957315
2,EL PASO ELECTRIC CO,31978,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/31978/000003197815000019/eeex_1042-062014123110k.htm , ,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",125 MW of energy,,8,-57.12,16,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041093993,0.06182206,0.045205038,0.049735834,0.039882289,0.050034097,0.020483211,0.057998289
1,EL PASO ELECTRIC CO,31978,10-Q,11/6/2015,https://www.sec.gov/Archives/edgar/data/31978/000003197815000051/eeex_100720150930q3.htm ,,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",125 MW of energy,,8,-31.74,16,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041093993,0.06182206,0.045205038,0.049735834,0.039882289,0.050034097,0.020483211,0.057998289
1,EL PASO ELECTRIC CO,31978,10-K,2/24/2017,https://www.sec.gov/Archives/edgar/data/31978/000003197817000010/eeex_1028-082016123110k.htm , ,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",125 MW of energy,,8,-82.5,12,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
8,EL PASO ELECTRIC CO,31978,10-K,2/28/2018,https://www.sec.gov/Archives/edgar/data/31978/000003197818000011/eeex_1010tucson-elpasopowe.htm , ,Y,Y,,, TUCSON ELECTRIC POWER COMPANY,Eletricity,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EL PASO ELECTRIC CO,31978,10-K,2/28/2019,https://www.sec.gov/Archives/edgar/data/31978/000003197819000008/eeex_1028-012018123110k.htm , ,Y,Y,,,"PHELPS DODGE ENERGY SERVICES, LLC",125 MW of energy,,8,-74.04,20,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EMERSON RADIO CORP,32621,10-K,6/29/2004,https://www.sec.gov/Archives/edgar/data/32621/000095013404009454/d16432exv10w12w3.htm  ,,Y,Y,Y,3,"Funai Corporation, Inc.",license,,8,-40.2,20,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EMERSON RADIO CORP,32621,10-Q,2/3/2005,https://www.sec.gov/Archives/edgar/data/32621/000112528205000435/b404397ex10124.txt , ,Y,Y,Y,4,"Funai Corporation, Inc.",license,,8,-57.12,20,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EMERSON RADIO CORP,32621,10-K,6/29/2005,https://www.sec.gov/Archives/edgar/data/32621/000112528205003480/b407492ex10_12-5.txt ,,Y,Y,Y,1,"Funai Corporation, Inc.",license,,8,-40.2,20,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EMERSON RADIO CORP,32621,8-K,12/29/2005,https://www.sec.gov/Archives/edgar/data/32621/000112528205006819/b410891ex10_1.txt , ,Y,Y,Y,7,"Funai Corporation, Inc.",license,,8,2.11,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,EMERSON RADIO CORP,32621,8-K,7/19/2006,https://www.sec.gov/Archives/edgar/data/32621/000112528206004152/b414079_ex10-1.txt , ,Y,Y,Y,8,"Funai Corporation, Inc.",license,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041064962,0.061778385,0.045173102,0.049700697,0.039854113,0.04999875,0.02046874,0.057957315
1,ENNIS INC,33002,8-K,5/4/2016,https://www.sec.gov/Archives/edgar/data/33002/000119312516577976/d179968dex101.htm , ,Y,Y,,,Gildan Activewear Inc.,Units,,8,-48.66,20,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,HELMERICH & PAYNE,46765,8-K,9/13/2006,https://www.sec.gov/Archives/edgar/data/46765/000110465906060877/a06-19636_1ex10d1.htm ,,Y,Y,Y,2,"Walter H. Helmerich, III",Consulting Services,,8,-6.36,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014504437,0.005999328,0.009489301,0.012397964,0,0,0,0.010650165
1,HELMERICH & PAYNE,46765,10-K,12/13/2006,https://www.sec.gov/Archives/edgar/data/46765/000104746906014971/a2175096zex-10_2.htm ,,Y,Y,Y,,"Walter H. Helmerich, III",Consulting Services,,8,-48.66,12,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041093993,0.06182206,0.045205038,0.049735834,0.039882289,0.050034097,0.020483211,0.057998289
1,HOLLYFRONTIER CORP,48039,10-Q,8/8/2013,https://www.sec.gov/Archives/edgar/data/48039/000004803913000054/hfcq2201310qexhibit104.htm , ,Y,Y,,,SINCLAIR TULSA REFINING COMPANY,gasoline,,8,-82.5,20,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
2,HOLLYFRONTIER CORP,48039,10-Q,8/8/2013,https://www.sec.gov/Archives/edgar/data/48039/000004803913000054/hfcq2201310qexhibit106.htm ,,Y,Y,Y,2,SINCLAIR TULSA REFINING COMPANY,gasoline,,8,-48.66,28,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041093993,0.06182206,0.045205038,0.049735834,0.039882289,0.050034097,0.020483211,0.057998289
3,HOLLYFRONTIER CORP,48039,10-Q,8/8/2013,https://www.sec.gov/Archives/edgar/data/48039/000004803913000054/hfcq2201310qexhibit107.htm , ,Y,Y,Y,3,SINCLAIR TULSA REFINING COMPANY,gasoline,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,HOLLYFRONTIER CORP,48039,10-K,2/25/2015,https://www.sec.gov/Archives/edgar/data/48039/000004803915000014/exhibit1055.htm ,,Y,Y,Y,4,SINCLAIR TULSA REFINING COMPANY,gasoline,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
2,HOLLYFRONTIER CORP,48039,10-K,2/25/2015,https://www.sec.gov/Archives/edgar/data/48039/000004803915000014/exhibit1056.htm , ,Y,Y,Y,5,SINCLAIR TULSA REFINING COMPANY,gasoline,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
3,HOLLYFRONTIER CORP,48039,8-K,10/21/2015,https://www.sec.gov/Archives/edgar/data/48039/000119312515349451/d51001dex105.htm ,,Y,Y,,,the Partnership Group,services,,8,-14.82,12,2,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016748281,0.006927427,0.0109573,0.014315936,0,0,0,0.012297751
1,PARK CITY GROUP INC,50471,8-K,8/11/2005,https://www.sec.gov/Archives/edgar/data/50471/000103883805000726/ex101form8k080505.txt,,Y,Y,,,Cannon Equipment Company,License to software,,613,26.44,14.75,55,90,0,0,1,1,27,53,6,9,1,1,1,2,0,0,39,8,0.21,8,0.05,0.39,3,27,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.123907437,0.14529156,0.101048119,0.099695992,0.117626272,0.104645403,0.066154923,0.142099269
2,PARK CITY GROUP INC,50471,8-K,8/11/2005,https://www.sec.gov/Archives/edgar/data/50471/000103883805000726/ex102form8k080505.txt, ,Y,Y,,,Cannon Equipment Company,Consulting Services,,262,-28.49,16.81,38,72,0,0,0,0,9,24,5,8,9,9,0,0,7,14,11,5,0.45,4,0.17,0.48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209978571,0.224189539,0.176279548,0.176565056,0.137646264,0.092644977,0.108974695,0.225191787
1,KELLY SERVICES INC  -CL A,55135,10-K,2/13/2020,https://www.sec.gov/Archives/edgar/data/55135/000005513520000006/kelya-20191229xexh107.htm,,Y,Y,,,AFJ DEVELOPMENT COMPANY LLC,,,9018,-25.57,39.82,1481,2778,36,167,5,7,276,659,431,499,14,21,9,21,109,252,432,9,0.02,44,0.02,0.36,33,384,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0.174511156,0.069529852,0.156248012,0.13806435,0.146143561,0.105595511,0.138743902,0.175373262
1,KOSS CORP,56701,10-Q,5/15/2001,https://www.sec.gov/Archives/edgar/data/56701/000095012401501235/c62470ex10-3.txt,,Y,Y,Y,,LOGITECH ELECTRONICS INC,Licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041064962,0.061778385,0.045173102,0.050011327,0.039854113,0.04999875,0.02046874,0.058037367
1,KOSS CORP,56701,10-Q,1/30/2002,https://www.sec.gov/Archives/edgar/data/56701/000095012402000175/c67215ex10-23.txt,,Y,Y,Y,7,Jiangsu Electronics Industries Limited,Licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041064962,0.061778385,0.045173102,0.050011327,0.039854113,0.04999875,0.02046874,0.058037367
2,KOSS CORP,56701,10-Q,1/30/2002,https://www.sec.gov/Archives/edgar/data/56701/000095012402000175/c67215ex10-25.txt,,Y,Y,Y,,LOGITECH ELECTRONICS INC,Licenses,,234,-14.44,22.73,65,200,0,0,0,0,6,10,3,7,8,8,2,4,21,114,6,0,0,1,0.12,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041064962,0.061778385,0.045173102,0.050011327,0.039854113,0.04999875,0.02046874,0.058037367
1,KOSS CORP,56701,10-K,9/12/2002,https://www.sec.gov/Archives/edgar/data/56701/000095013402011206/c71712exv10w24.txt,,Y,Y,Y,8,Jiangsu Electronics Industries Limited,Licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332476817,0.10806731,0.157116532,0.163422021,0.105289082,0.054425705,0.076632842,0.213663085
1,KOSS CORP,56701,10-K,9/30/2004,https://www.sec.gov/Archives/edgar/data/56701/000095013404014343/d18773exv10w30.htm,,Y,Y,Y,9,Jiangsu Electronics Industries Limited,Licenses,,203,43.56,13.64,29,52,0,0,0,0,4,7,8,13,1,1,1,2,2,7,11,2,0.18,0,0.1,0.32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093277205,0.034240937,0.088232197,0.0827205,0.04399798,0.037430747,0.025393374,0.088609717
1,KOSS CORP,56701,10-K,9/28/2005,https://www.sec.gov/Archives/edgar/data/56701/000095013405018501/d29032exv10w19.htm,,Y,Y,,,"SONIGEM PRODUCTS, INC",Licenses,,2351,-4.59,28.8,499,1142,0,0,1,2,133,219,23,45,27,27,9,21,128,523,102,17,0.17,9,0.03,0.42,13,65,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0.179035152,0.084309271,0.135041686,0.114830591,0.123408537,0.085419591,0.096461868,0.160203232
2,KOSS CORP,56701,10-K,9/28/2005,https://www.sec.gov/Archives/edgar/data/56701/000095013405018501/d29032exv10w20.htm,,Y,Y,Y,,"SONIGEM PRODUCTS, INC",Licenses,,1062,24.95,16.07,268,740,0,0,0,0,58,112,13,37,30,34,4,9,102,420,37,1,0.03,8,0.16,0.46,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061025311,0.032900732,0.045817212,0.033671881,0.028139883,0.02567075,0.016119407,0.050396244
1,KULICKE & SOFFA INDUSTRIES,56978,8-K,7/31/2008,https://www.sec.gov/Archives/edgar/data/56978/000119312508162770/dex101.htm,,Y,Y,,,W.C. Heraeus GmbH,"Gold, Aluminum, and Copper Wire",,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210879906,0.099725208,0.188134548,0.149238625,0.163834111,0.111557293,0.14543236,0.206767011
1,LANCASTER COLONY CORP,57515,10-Q,2/9/2005,https://www.sec.gov/Archives/edgar/data/57515/000095015205000902/l11729aexv10w1.txt,,Y,Y,,,"T. MARZETTI COMPANY, LLC",Design and Build Location,,8611,27.49,15.74,909,1883,2,4,10,22,282,649,195,270,13,24,14,28,49,123,398,50,0.13,114,0.06,0.45,56,216,0,0,0,0,0,11,23,0,0,6,0,0,0,0,0,0,0,0.239189648,0.113278732,0.204422086,0.213946845,0.205101109,0.12374262,0.210767737,0.247847274
1,LANCASTER COLONY CORP,57515,8-K,3/16/2007,https://www.sec.gov/Archives/edgar/data/57515/000095015207002218/l25254aexv10w1.htm,,Y,Y,,,"SISTER SCHUBERT’S HOMEMADE ROLLS, INC.",Design and Build Location,,9714,3.94,24.99,1142,2118,5,8,10,14,331,668,175,261,27,55,16,33,71,169,497,50,0.1,101,0.06,0.43,70,266,0,0,0,0,0,15,19,0,0,6,0,0,0,0,0,0,0,0.242000724,0.114126961,0.207164558,0.214655869,0.205884136,0.123955638,0.212111552,0.249918219
1,LANCASTER COLONY CORP,57515,8-K,8/27/2010,https://www.sec.gov/Archives/edgar/data/57515/000095012310081592/c05466exv10w1.htm,,Y,Y,,,"SISTER SCHUBERT’S HOMEMADE ROLLS, INC.",Design and Build Location,,17276,-15.86,32.27,3282,4926,12,17,10,12,1094,1847,270,350,14,26,18,40,341,437,606,85,0.14,163,0.03,0.43,79,532,0,0,0,0,0,15,25,0,0,2,0,0,0,0,0,0,0,0.349287196,0.138768032,0.227874804,0.231263219,0.196640903,0.109434035,0.183150181,0.286876509
1,LANCASTER COLONY CORP,57515,10-Q,2/6/2019,https://www.sec.gov/Archives/edgar/data/57515/000005751519000006/lanc-20181231xexhibit101.htm,,Y,Y,,,"SISTER SCHUBERT’S HOMEMADE ROLLS, INC.",Design and Build Location,,11355,-124.26,75.32,975,2495,3,5,2,5,282,1058,125,178,8,14,15,32,97,253,452,76,0.17,124,0.05,0.43,68,538,0,31,0,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0.041093993,0.06182206,0.045205038,0.049735834,0.039882289,0.050034097,0.020483211,0.057998289
1,LANCASTER COLONY CORP,57515,8-K,2/28/2020,https://www.sec.gov/Archives/edgar/data/57515/000119312520056538/d886192dex101.htm,,Y,Y,,,"T. MARZETTI COMPANY, LLC",Design and Build Location,,18821,17.95,18.91,2005,3600,17,22,4,10,637,1472,286,325,16,30,14,30,278,373,1108,109,0.1,291,-0.02,0.43,81,868,0,0,0,0,0,74,24,0,0,3,0,0,0,0,0,0,0,0.210958952,0.098400645,0.159413836,0.158710234,0.153923831,0.096015171,0.149239951,0.196851584
4,LEE ENTERPRISES INC,58361,10-Q,8/9/2005,https://www.sec.gov/Archives/edgar/data/58361/000119312505162850/dex107.htm,,Y,Y,,,,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118684969,0.036906168,0.10138901,0.077606817,0.117175776,0.085169696,0.103880207,0.116018026
2,LSB INDUSTRIES INC,60714,10-K/A,6/1/2000,https://www.sec.gov/Archives/edgar/data/60714/000006071400000015/0000060714-00-000015-0006.txt,,Y,Y,,,KOCH NITROGEN COMPANY,Chemicals,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31241067,0.116136216,0.248344055,0.274791767,0.181262553,0.10896884,0.177877945,0.289015038
1,LSB INDUSTRIES INC,60714,10-Q/A,10/2/2001,https://www.sec.gov/Archives/edgar/data/60714/000094860001500084/koch-ag.htm,,Y,Y,,,KOCH NITROGEN COMPANY,Chemicals,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227050275,0.083541633,0.235810207,0.290296597,0.154438143,0.103533815,0.149320956,0.25751996
1,LSB INDUSTRIES INC,60714,10-K,4/2/2003,https://www.sec.gov/Archives/edgar/data/60714/000006071403000002/ex1048.htm,,Y,Y,,,KOCH NITROGEN COMPANY,Chemicals,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244366565,0.100223946,0.217868784,0.221238124,0.176714185,0.11733983,0.172172283,0.246006374
